word,negative_count
garçom,17
pasquele,2
remendadas,4
paridisos,2
sidekick,11
prentiss,2
limpet,3
reluctant,2
astronaut,2
shakiest,1
chicken,5
permito,2
despeje,2
pathtofreedom,1
screed,1
fruitcakes,1
urbanite,1
mother,12
peoples,1
berkeley,21
desprezam,13
unilateralidade,1
dedique,6
irrefletidos,3
abriram,11
pacifistas,4
aterragens,2
push,1
buttons,3
trancar,8
estocar,2
expansão,6
esgotamento,3
energética,8
alternativas,20
desavergonhada,9
martelado,8
condenatória,2
desejosos,3
retornamos,3
autossuficiente,1
caminhe,6
localmente,5
cultive,1
globalização,11
etanol,1
hidrogênio,7
matadora,4
lapd,13
especificações,5
marshalls,2
reforçam,5
reabrir,8
yonks,1
perfilando,1
balaclava,2
latiu,1
astuta,9
pedalando,1
mangiamatti,1
wolfgiamatti,1
telecomunicações,2
voyeurista,4
grittiness,1
débeis,1
fortíssimo,1
pianíssimo,1
mahler,3
utilitarista,2
dandy,5
brandindo,3
detectou,1
balindo,1
calorosa,10
vogal,2
apelam,7
recompensando,3
testicular,1
deadwood,2
seix,1
disneylândia,7
analfabetos,2
hackney,3
matlock,12
120,7
numbers,11
mayweather,6
executaram,4
haywood,4
pecados,38
absolvem,5
filmaria,3
aguarde,14
concentrava,6
bullocks,9
maywether,2
premeditado,7
farra,14
cheaper,2
museum,5
middles,1
fracassará,2
giamatti,2
kaylee,2
amanda,68
bynes,9
jasons,5
tintura,8
xampu,6
maliciosas,3
martys,2
detmer,1
kirkham,1
majors,14
adeosun,1
faison,3
caldwell,2
hornsby,1
tucci,13
barbet,9
schröder,3
reversal,3
fortune,4
nelsons,9
pendleton,4
bullys,2
hyena,2
influenciá,5
bruckner,9
feathers,3
verica,2
asst,2
rope,6
nietsches,2
disseminam,2
transferi,3
numers,2
deambular,1
banalizada,2
birthday,9
schroeder,11
trilhando,3
decida,16
onisciente,5
perícia,6
desmentidos,2
atribuídas,7
inteligências,2
maitresse,2
majestoso,4
grisham,13
cruzou,10
cass,5
briguento,10
desequilibrados,8
maladriotas,2
plantando,3
casss,2
médica,43
jorra,5
ervilhas,2
devasso,1
thelegendarywd,1
lobotomy,2
comandos,25
acabara,11
saca,2
rolhas,2
balançado,2
cinemagico,1
pulei,14
vaidosas,2
haggianas,1
faustiana,1
focinhos,1
lagartinosos,1
protejam,1
indignado,9
mutilaram,2
ariel,8
gator,15
gastineau,3
apontadas,4
garimpeiros,8
patinho,5
wallstreet,1
abusadas,8
danificadas,2
indelicado,4
yeck,1
fronteiras,18
sensorial,4
alucinar,2
snowden,1
alzheimer,10
autobiográficos,2
contemplativos,1
desvencilhar,2
asbesto,2
separatista,1
fantasticamente,13
adereço,12
spencers,3
gifts,2
pratas,5
retenha,2
holográfico,1
zarkorr,7
invasor,6
estimativa,5
holograma,8
pequenininha,1
plissada,1
provocantemente,1
whisky,2
foxtrot,1
litros,10
repetimos,2
interrogado,2
incrédulos,5
classicamente,3
candidata,6
atraíram,6
pugh,1
rattan,1
mortalha,3
tempest,16
bard,3
prosperos,3
guideons,1
1890,8
snidely,1
whiplash,1
hah,10
bards,1
homólogo,2
caliban,5
transferrence,1
branaghs,8
ado,1
kline,18
emprestei,3
boring,7
taker,4
heidenreich,1
threat,4
jbl,1
heavyweight,1
apanhadas,11
000dm,1
phone,7
brice,7
oss,6
117,4
traduções,2
gullivers,6
gulliver,15
lilleput,1
esqueço,9
gulligan,1
danson,10
weeeeel,1
yeeeaaah,1
visitava,3
anódinos,1
liliputiano,1
tridimensional,7
triangulação,1
remains,16
embalam,1
megafone,3
anodyne,1
sinônimo,7
marcador,2
combatidos,1
taleban,3
budas,1
sinagoga,2
jericó,2
estatuária,1
manicômio,3
descartasse,1
seguisse,11
despejadas,1
agrega,3
adaptadores,3
inconvenientes,3
afaik,1
swifts,3
custoso,1
necessitasse,2
elaborados,15
gci,2
registrou,6
mildred,23
fourmile,1
neighbor,2
cínicas,3
envolvam,8
envelope,9
sharples,1
transferral,1
genuiss,1
morcombe,1
yootha,4
joyce,20
hepatite,1
georges,11
fourmiles,3
damp,5
rangido,2
apartes,4
murchar,2
libido,6
sputtering,1
incredulity,1
expansivos,1
adornando,1
benders,1
bender,9
transporta,5
próspero,3
gideon,11
milão,9
latifundiário,1
mississipi,2
escrava,11
azaleigh,1
exílio,4
situada,5
jacarés,3
prospero,13
willi,2
gonzalo,3
fingiu,7
aliar,2
traí,2
congela,5
superando,16
nest,5
buses,7
despojada,5
confundirem,1
stratford,3
cope,1
certificação,5
bernadette,6
peters,27
reinventa,2
bettes,2
sociale,1
liza,4
streisand,62
midlerismos,1
roz,6
gibb,3
gypsy,5
poor,10
cigana,23
burlesco,5
apressadas,8
desdobrar,11
autismo,5
arrebitado,2
cerrados,3
tapas,5
móbiles,1
enyanésque,1
cinemaphile,1
sano,1
yeowza,1
snowmobiles,1
blusas,8
desabotoar,1
baaaaaaaaaddddddd,1
mcgowan,8
bloqueadas,2
patrulheiro,1
jurgen,2
prochnow,8
poderão,3
divulgados,5
encurralados,4
ocupando,12
debateram,2
trompetista,4
week,6
ashleys,2
treinando,8
dvdmovie,1
vingue,1
abalada,1
julgam,5
skins,4
unem,21
aterrorizam,8
dinamarquesas,1
modelaram,1
district,1
rejseholdet,1
dinamarquesa,6
explicava,4
rodeios,4
wants,1
fiennes,21
binoche,3
mapas,9
ginecologista,2
mamografias,1
infrutíferos,1
predestinado,1
acrítico,2
critérios,12
flew,3
cuckoos,4
grandiosamente,1
ouvinte,7
insincera,2
milos,29
forman,19
ondaatje,1
ondaatjes,2
entusiasmam,3
arrebatador,5
minghella,11
transliteração,1
fílmica,2
cognição,2
hana,3
katherine,23
transmitiam,1
adúlteros,3
inadequados,7
minghellas,5
jivago,2
tomemos,13
residido,2
enterro,11
patentemente,8
ungido,1
exaltado,6
acadamyhad,1
merecedora,3
willem,10
dafoe,14
coven,5
devotos,9
enterrarão,1
escavar,4
zeros,7
crop,2
cultivam,2
dea,14
anslinger,1
secretário,19
colham,1
vendam,2
secas,9
curados,1
amsterdã,8
vinterbergs,1
störte,1
helte,1
larsen,1
esforce,6
sobressair,3
afluente,4
ativas,5
sociáveis,1
cell,12
insulte,7
brincavam,2
recorresse,1
legiões,8
cognoscenti,1
experimentaram,8
eraserhead,7
viciante,6
repugnar,3
siskel,4
flamingos,7
polyester,2
homenagens,13
monumentais,1
escrupuloso,3
consomem,5
divinas,2
esvaziamento,1
repugnância,10
neandertal,5
censores,11
topic,1
useless,2
obsolete,1
rebentar,2
bichanos,2
qualificando,1
dim,5
absorto,3
manipula,9
zane,37
adlum,1
schaeffer,5
mabius,1
envenenado,8
wirey,3
spindell,3
sienna,8
atonement,1
abrigos,5
frustraram,1
aborreceram,4
fire,57
justificável,7
subestimou,6
simplificá,1
radhas,1
dissonantes,3
obstruem,1
voyeuristas,2
radha,5
sita,1
divindades,1
administradas,3
shabana,5
azmi,5
fall,11
if,18
fell,4
schaffers,3
ws,3
claptrap,15
vagante,1
schaeffers,1
narrados,3
schaffer,4
amarrou,2
negligenciava,1
desconectado,9
célula,17
dorminhoco,6
explodissem,2
whitehorse,1
dormente,4
grogue,5
darwyn,2
perseguiria,2
interracial,2
opor,3
acariciava,1
glamourizada,2
islâmico,4
ressurgiu,4
jaeckels,1
campier,2
equipas,1
transportadora,5
cic,2
combat,7
information,1
apitava,1
parecessem,26
portadores,4
cag,1
fenomenalmente,5
motivou,4
cocktry,1
dariam,8
knightley,25
stranger,22
espelha,7
fame,10
caligrafia,6
inversa,2
espelhada,4
earths,7
giants,5
pousaram,2
jttfsots,1
similaridade,1
lotg,1
arquivada,1
corbett,8
gêmeo,24
orbitando,4
counter,6
terráqueo,1
pulôveres,1
polo,6
soberano,3
luas,8
littlest,1
hobo,3
transmissor,5
lenz,3
stryker,9
opõe,10
incredible,20
canhoto,2
plymouth,2
furies,2
totalitárias,1
saxon,6
individualista,1
cenografias,1
doppleganger,2
voaria,2
cambaleiam,2
uivantes,6
vencidos,4
campainhas,2
tremer,11
limits,7
exigiram,2
fan,10
afastaram,8
cv,7
1953,15
maassacre,1
curador,4
tanya,18
donaggio,1
saudações,8
bc,9
cs,4
linkin,3
perversos,7
cipes,1
poltergeists,2
goblins,6
kobolds,1
gnomos,2
batata,21
nilbog,1
huldre,2
noruegueses,3
influenciando,3
loura,1
milf,2
ginas,2
marcam,9
abrigo,25
botânico,3
enésimo,8
levante,11
qui,1
sorghum,1
ofusca,7
knightleys,2
abissal,6
perene,10
olmos,1
consideration,1
doeram,1
apegaram,1
ators,3
tanga,14
zor,5
shakespeariana,6
piratou,1
dignou,3
queridas,4
tolerados,1
dentre,4
intocada,5
okeefe,7
chippendales,1
cher,6
geométrico,1
zombou,9
dwellers,6
mancando,3
confins,11
vile,2
eagles,3
dare,10
thong,8
borremel,1
bárbaro,24
enfadonho,33
amontoado,3
rodovia,7
sugador,5
fosco,3
peitorais,3
melões,3
fitness,6
recomende,6
árdua,6
knightlys,1
cillian,11
esperta,29
hodgsons,1
hanglider,1
okeeffe,6
hub,1
numbnuts,1
buffed,1
yippie,1
kee,1
theyre,3
aak,1
epiléptico,1
criava,4
spigoli,1
ridgemont,9
retentivas,1
videiras,6
paradoxal,3
_cave,3
dwellers_,3
mstk3,4
resumos,6
_forrest,1
gump_,1
coleman,29
cardoza,1
arch,1
mst3kd,1
esculpido,4
fotogênico,4
1ok,1
clona,1
mila,3
envenenada,4
desacelerado,1
atravessou,3
assediada,6
2aparentemente,1
socrático,1
akronas,1
damoto,1
crows,3
interrompendo,6
bruscamente,3
momentum,4
heroico,1
instilando,1
lugosis,15
doerem,5
zzzzip,1
adulteraram,2
introdutórias,3
bookends,2
espeta,2
esclareceu,3
ofuscante,4
bandwagon,7
ape,8
skimpy,2
calota,1
soliders,1
flertes,3
inoportuno,3
vaias,5
waaayyyyyy,1
reencontram,3
bombardeia,2
adormeceram,4
aderido,2
boooooooorrrrrinngggggggg,1
stooooooopiddddd,1
speedo,1
rife,1
avançadas,5
leonardo,23
incomodará,3
horrorizando,1
cavedwellers,1
errr,1
frisado,2
crespo,1
meela,2
zors,1
viajou,15
coital,1
kudos,5
umberto,10
lenzis,6
malfeitor,4
erradica,2
adoração,23
hanggliding,1
hanggliders,1
civilizados,4
construtores,4
devotado,6
rotfl,2
malta,28
damatos,5
mishmash,3
easily,4
outsings,1
pauly,19
shore,24
coedcarla,1
guginofrom,1
conselheira,7
pickett,2
tiffani,2
amber,32
thiessen,2
fingered,10
crawl,9
fazendas,7
agricultura,2
apreciada,11
apedrejada,3
toke,2
esporádicas,3
hifenato,2
ímpar,3
mimetismo,4
expedita,1
deeds,3
obsoleta,14
hillbillies,6
manhosa,2
bec,2
rash,2
espancou,7
tateando,7
colheitadeira,2
erguer,6
inanidades,4
vitrine,25
cíclico,1
ooow,1
mehster,1
deelan,1
espesso,5
desperto,1
replicá,1
advertiu,2
sonhei,3
bebeu,8
rubi,5
carroça,15
poetas,6
narcotizar,1
aterro,5
abrasivo,7
duty,7
pauleys,1
revoltado,7
bpc,1
adoecer,1
meera,6
syal,1
carrott,4
bolam,1
comparadas,4
celulares,10
encomendado,5
melhore,9
mes,1
squeaky,1
clean,7
patrono,5
bocejou,1
dilemas,7
luc,25
godard,13
inconclusivo,4
arcaicos,2
convocar,7
encantamento,4
microscópico,2
inventá,1
keiras,3
confirmou,12
recibos,2
obrigatórios,8
interagirem,4
cortante,2
rehash,6
dutch,7
holandesa,15
fume,1
uhmm,1
malcriadas,1
patinador,3
caveiras,2
basement,2
arvidson,4
jennie,3
solter,5
inslee,1
gebhardt,4
tronco,16
arvidsons,1
varanda,23
assaltante,7
harron,13
ilustres,3
elampe,1
08,12
roussin,3
femalelover,1
elvire,1
popesco,1
sacha,6
guitry,1
ce,4
soir,1
chamem,3
niven,9
girardeau,2
camarão,4
vieiras,2
missouri,10
deans,11
woodroe,3
planeje,7
sabido,21
seculares,8
matthau,8
dixon,7
rollins,4
nocaute,5
prisma,2
bigamous,1
inocular,1
persistentemente,3
viaduto,4
maybury,1
lideranças,6
galeses,2
crossfade,1
clennons,1
baird,3
aykroyds,2
elogiam,15
pombo,6
delinqüentes,10
emocionados,3
underdog,43
sports,3
invictos,1
paralisado,14
revanche,3
desprivilegiadas,1
penalizado,1
agredir,5
bancas,1
mooseheart,3
touchdown,2
noels,1
jacqui,2
marionetista,3
rabby,1
castrada,3
infligida,11
inconcebivelmente,2
belicosos,2
elabora,2
medonha,5
bashams,3
rabbey,1
tutor,2
indelével,4
renaday,1
abusarem,1
descontraída,6
cuide,9
bats,2
_,10
43,14
originals,1
lapela,2
importassem,3
inesperadas,9
contidos,11
revestido,7
nutrido,1
floresce,6
exponencialmente,4
rooker,21
estilização,5
norueguesas,3
inata,7
norueguesa,6
ociosas,3
aconchegante,7
spetznaz,1
boreal,1
rifles,19
moças,8
bub,1
outpost,4
eminentemente,11
qaeda,7
ardósias,1
ambulantes,7
chechênia,2
vastas,5
enxame,6
damon,36
fenômenal,1
daze,3
alimentou,5
disciplina,24
deleclair,1
kady,4
lovable,1
estabeleceram,4
franklinfranklin,1
derivaram,1
mowry,1
kisha,2
wayan,2
lidarem,2
antiéticas,3
actors,7
word,10
machucaria,2
encolho,5
superexpostas,1
irado,10
franklin,12
clarie,1
cabey,1
urkle,1
tj,5
henderson,9
pularam,11
eveytime,2
00s,2
queixava,1
mwak,1
figurante,1
irrompe,13
detesto,8
enjoo,3
bulbosas,1
sabichão,1
snide,2
acenar,9
freakily,1
indubitavelmente,9
cockalorum,2
terribilidade,5
blueberry,1
harald,3
zwart,2
diminuindo,11
feel,5
afogam,3
importem,2
kingsleys,5
cockororim,1
pertwee,4
bernerd,1
cirbbins,1
desfrutada,1
rastreei,2
confusamente,7
visando,4
delights,1
inspiradoras,8
jeffries,7
inofensivas,9
billie,19
whitelaw,2
tomlinson,5
cribbins,2
chaminés,3
exóticos,20
reprisada,1
blunden,1
r2,5
anchor,8
portiers,1
vibe,12
cassevetes,1
portier,1
acertá,5
crapolas,1
knute,3
rockne,3
football,3
documento,27
pisque,1
jekyl,1
boêmio,4
greeniwch,1
1937,10
elan,3
dies,3
dagost,2
august,4
recha,2
catalão,4
ramon,9
barnils,3
constitua,1
catalunha,2
espaçados,2
felix,6
morrows,1
stalinista,1
freed,4
anarco,2
desnorteada,2
república,18
reeditam,1
evocada,2
ninhadas,1
terrence,22
malick,10
fixas,2
gratuitous,1
independentistas,1
catalano,1
nacionalistas,4
tácita,2
subvertida,1
nyff,1
maiô,13
warholian,3
arsan,1
laure,3
mantivesse,7
apresentei,2
samplers,1
farrer,1
baxendale,6
escocesas,2
compacto,1
welless,1
macbotches,1
luhrmans,2
juliet,5
malkin,1
paddock,2
sargent,9
ensangüentado,2
thane,3
cawdor,2
macbeths,3
pleitear,1
trombeteiros,1
banquo,4
mactavish,2
connerys,13
negou,3
invocação,1
unsex,1
falaremos,1
silenciá,2
vidrada,1
murmura,12
beliscado,1
adaga,6
acompanhamos,2
revivente,1
proféticas,2
banquos,1
macduff,2
mactavishs,1
ecrãs,1
halpern,1
datadas,6
hidromassagem,6
lobster,1
desmistifiquei,1
depreciativo,10
stoller,3
survivors,3
vespas,8
rewind,2
jabba,3
hutt,2
rodado,12
24p,2
baaaad,4
showbiz,7
expo,3
aumentado,13
stanwyck,45
banalizado,4
empilhe,2
aprendidas,2
barf,5
tapar,1
pilotado,3
maximus,7
saunders,7
schlatter,3
noé,44
castaway,3
congo,28
mib,3
imediatos,6
devida,12
quantificação,1
medição,1
qualitativa,2
buff,3
rinoceronte,2
arrgh,3
engasga,4
ticket,2
desafiei,1
diagnósticos,1
uomônio,1
participarem,4
reúna,4
pankin,1
mjs,2
lúcido,4
mj,9
sheez,2
marriott,1
tycus,7
assinado,9
estabilizando,1
alternar,10
comet,4
horrívelmais,1
hopperand,1
armaggedon,3
asteróides,7
asteroid,2
annabela,1
sciora,1
freeman,110
estimados,2
tychus,1
alfinetes,4
lixeiro,2
goodaleebyeload,1
catastróficos,1
prevê,6
coverat,1
europeshow,1
clamando,5
onorati,3
20ª,2
fuc,1
docs,5
wipe,1
sísmica,3
erupções,4
vulcânicas,2
avalanches,1
descargas,2
atmosféricas,8
atingidas,8
ke,2
saúda,3
ralos,1
vidente,6
think,3
aaaaargh,1
desenhista,6
morderam,3
atingirá,2
previu,11
lowe,49
polegada,8
virasse,6
mondovino,2
mondavi,4
vinícolas,7
imparcialidade,1
mergulhava,1
desviou,7
ampliou,2
floreio,1
diatribe,15
popstar,4
whateverherastastis,1
exponham,1
durma,12
tweeny,1
boppers,1
1479,1
elegível,5
avaliados,4
46,24
temida,2
atraíam,1
tweeners,2
escrupulosamente,2
preparadas,4
pulsante,5
pulsantes,4
garrett,12
fóbico,1
estudiosa,5
alana,2
bunch,13
significará,2
machucará,1
isnt,13
testofobia,1
milionária,4
importarão,2
esguio,3
ew,3
labial,10
maços,1
aplicável,2
suspensórios,4
wiseaus,1
aguardei,1
surdas,1
sadomasoquista,7
roer,4
worst,10
eloqüente,9
ll,26
vórtices,1
espirais,6
dissonância,1
cognitiva,1
refizessem,1
pendentes,5
desorientadores,2
resmungão,4
traduzido,28
uzumaki,7
superabundante,2
cativou,5
lunáticos,9
prazeroso,6
vertiginosa,8
erguiam,1
metafísicos,2
bruscas,1
uzumakis,16
lidaram,6
snack,1
mansnails,1
uuuuzuuuumaaakiiiis,1
maldgin,1
1416,1
juon,1
kirie,1
shuichis,1
janapese,1
nomeie,8
cativada,1
insensatamente,3
fases,5
finish,2
paha,3
maa,7
machucariam,2
finlandeses,4
finlandesa,3
autoajuda,1
kaurismäki,2
tolstoy,1
triers,3
idiomaticamente,1
unoriginal,3
prioridades,5
107,4
swindled,3
steals,1
esplêndido,7
fingia,3
suínos,3
rakish,1
intercede,1
noirish,2
goldwyn,6
desnorteado,5
cruzem,2
quadruplicadamente,1
enrico,3
cúmplices,11
federicos,1
compararem,2
sideways,5
thornbirds,1
insistentes,2
year,13
could,3
skammen,2
ingmar,17
diárias,5
jans,4
culta,8
igmar,1
bergamans,1
entenderia,8
kidman,37
grandiosidade,2
amima,1
zellweger,11
yee,4
vitoriana,18
legree,1
winstone,1
tementes,1
confederação,2
appleseed,1
gol,2
durn,1
esquivando,7
potente,11
prosperar,2
superproduções,1
inman,8
julgamentos,16
inmans,1
zellwegger,2
kidmans,4
mandão,3
clampett,10
dispensando,4
tough,4
homespun,1
touched,1
bogus,1
pretentious,3
literary,1
adaptation,2
extraordinárias,2
confiara,1
rotar,1
elaine,14
zelwegger,1
miscada,2
postes,4
constranger,2
proporciona,13
laws,6
perambular,1
avançavam,5
julgou,2
zelwigger,1
pateint,1
casei,1
lovey,2
dovey,2
casarei,3
embalsamado,2
permanecia,3
permitisse,10
pinças,4
provocá,3
penélope,3
elaines,1
hoffmans,7
desiludido,9
desertores,2
retratariam,1
pomposamente,1
montpelier,1
cronometrada,7
exasperação,2
descontentamento,4
wfmitchells,1
boating,1
descritiva,2
vigorosamente,5
acenou,4
gracejo,4
touros,15
zs,1
amedala,1
queixando,5
rins,6
sobreviverá,3
renée,4
zelweger,1
ensurdecedor,4
longueiras,1
miramax,8
globo,27
globe,1
conceitual,8
vastos,5
sloooowwwww,1
soooooo,2
slowwww,1
ada,7
mis,4
irritava,2
citado,6
menghilla,1
milagrosa,3
zellwegers,4
conseguíssemos,1
banjos,1
libertou,4
benevolentes,3
ordenhar,5
praticidade,6
despacha,8
adas,2
vagem,1
reconhecesse,2
bandeira,29
insultantes,4
complexas,19
carimbar,2
estruturalmente,7
simplificado,10
banalidades,4
lifeforce,3
passeado,7
mathilda,3
involuntárias,2
tmp,3
spacegirl,1
mondovis,1
lamentarem,2
vinícola,1
homogênea,2
spectator,1
debeers,1
muckraking,1
antiamericano,2
modernização,3
anticapitalista,1
1870,2
protestado,1
enxerto,1
pirotecnias,2
henstridges,1
término,6
cliques,4
halley,2
masculinas,26
sublimadas,1
rasgões,1
utilizada,9
rodriguezs,1
cruzamentos,3
escaldante,4
centáurea,1
metódico,5
diens,6
rosalita,1
empático,4
desleal,1
stinger,9
newark,4
tripulante,3
escorpiões,12
ashford,6
cagnard,1
mutilou,3
harmon,10
persson,1
coprodução,2
sweedish,1
munthe,2
uninspiring,1
mat,13
nastos,1
gafanhotos,4
aborrecidas,6
